frame,time_s,dt_ms,dy_px,speed_px_s,quality
287,3.687911,1.511,140.0,92647.1,3.745
288,3.695022,7.111,0.0,0.0,314.591
289,3.704089,9.067,0.0,0.0,597.809
290,3.713056,8.967,124.0,13829.0,33.420
291,3.721389,8.333,124.0,14880.0,54.240
292,3.729722,8.333,124.0,14880.0,3.506
293,3.738311,8.589,140.0,16300.1,3.646
294,3.747644,9.333,124.0,13285.7,3.558
295,3.755011,7.367,124.0,16832.6,2.844
296,3.762822,7.811,136.0,17411.1,3.059
297,3.770933,8.111,120.0,14794.5,1.064
298,3.779467,8.533,120.0,14062.5,3.475
299,3.786989,7.522,136.0,18079.8,37.954
300,3.799467,12.478,120.0,9617.1,29.068
301,3.804900,5.433,120.0,22085.9,4.211
302,3.812822,7.922,132.0,16662.0,4.277
303,3.820744,7.922,116.0,14642.4,3.629
304,3.828778,8.033,116.0,14439.8,3.239
305,3.837600,8.822,128.0,14508.8,3.540
306,3.846178,8.578,116.0,13523.3,3.302
307,3.854444,8.267,112.0,13548.4,3.108
308,3.862467,8.022,128.0,15955.7,3.026
309,3.871011,8.544,112.0,13107.9,3.241
310,3.880367,9.356,112.0,11971.5,3.707
311,3.888167,7.800,120.0,15384.6,1.006
312,3.895789,7.622,108.0,14169.1,19.601
313,3.904367,8.578,104.0,12124.4,1.042
314,3.912467,8.100,104.0,12839.5,3.437
315,3.920567,8.100,116.0,14321.0,3.203
316,3.928922,8.356,104.0,12446.8,3.365
317,3.937567,8.644,104.0,12030.8,1.106
318,3.945778,8.211,112.0,13640.1,40.059
319,3.954422,8.644,100.0,11568.1,2.846
320,3.962789,8.367,96.0,11474.1,1.011
321,3.971456,8.667,108.0,12461.5,16.137
322,3.979300,7.844,96.0,12238.0,3.078
323,3.987144,7.844,92.0,11728.0,1.368
324,3.995489,8.344,104.0,12463.4,10.056
325,4.003056,7.567,92.0,12158.6,2.802
326,4.011911,8.856,92.0,10389.0,1.012
327,4.020311,8.400,100.0,11904.8,16.312
328,4.028244,7.933,84.0,10588.2,1.032
329,4.037044,8.800,0.0,0.0,336.055
330,4.045278,8.233,184.0,22348.2,1.049
331,4.054922,9.644,148.0,15345.6,3.491
332,4.062311,7.389,116.0,15699.2,3.667
333,4.070278,7.967,148.0,18577.4,3.920
334,4.077944,7.667,140.0,18260.9,4.516
335,4.087478,9.533,92.0,9650.3,6.506
336,4.099644,12.167,156.0,12821.9,5.592
337,4.103989,4.344,116.0,26700.8,3.630
338,4.112256,8.267,124.0,15000.0,22.006
339,4.120189,7.933,148.0,18655.5,3.350
340,4.128378,8.189,116.0,14165.5,19.563
341,4.152878,24.500,124.0,5061.2,22.216
342,4.160978,8.100,124.0,15308.6,3.670
343,4.169189,8.211,120.0,14614.3,1.113
344,4.176878,7.689,140.0,18208.1,3.974
345,4.184322,7.444,120.0,16119.4,1.007
346,4.192800,8.478,120.0,14154.7,1.045
347,4.200722,7.922,136.0,17166.9,3.732
348,4.209522,8.800,120.0,13636.4,3.205
349,4.217778,8.256,120.0,14535.7,3.263
350,4.227456,9.678,136.0,14052.8,3.357
