frame,time_s,dt_ms,dy_px,speed_px_s,quality
264,3.410456,8.500,0.0,0.0,138.455
265,3.418622,8.167,124.0,15183.7,3.800
266,3.427167,8.544,124.0,14512.4,23.859
267,3.435711,8.544,124.0,14512.4,3.177
268,3.443856,8.144,140.0,17189.6,25.284
269,3.452533,8.678,124.0,14289.4,25.319
270,3.460011,7.478,124.0,16582.5,2.854
271,3.469244,9.233,140.0,15162.5,4.517
272,3.476878,7.633,124.0,16244.5,3.795
273,3.485456,8.578,136.0,15854.9,3.580
274,3.493789,8.333,120.0,14400.0,1.048
275,3.502122,8.333,120.0,14400.0,2.782
276,3.510456,8.333,120.0,14400.0,35.834
277,3.519678,9.222,132.0,14313.3,1.067
278,3.527022,7.344,120.0,16338.9,1.051
279,3.535544,8.522,116.0,13611.5,1.008
280,3.543400,7.856,132.0,16803.4,3.275
281,3.552533,9.133,116.0,12700.7,17.196
282,3.560578,8.044,112.0,13922.7,1.086
283,3.569756,9.178,128.0,13946.7,22.375
284,3.578122,8.367,112.0,13386.5,36.259
285,3.585711,7.589,112.0,14758.4,3.738
286,3.593711,8.000,124.0,15500.0,13.737
287,3.602000,8.289,108.0,13029.5,2.914
288,3.611533,9.533,108.0,11328.7,3.058
289,3.621067,9.533,120.0,12587.4,30.373
290,3.626822,5.756,104.0,18069.5,2.879
291,3.634578,7.756,104.0,13409.7,19.198
292,3.643756,9.178,116.0,12639.2,2.766
293,3.652344,8.589,100.0,11642.9,3.175
294,3.661244,8.900,100.0,11236.0,13.396
295,3.669733,8.489,112.0,13193.7,4.151
296,3.678444,8.711,96.0,11020.4,1.077
297,3.685689,7.244,96.0,13251.5,3.257
298,3.693656,7.967,108.0,13556.5,3.759
299,3.701867,8.211,92.0,11204.3,5.790
300,3.710078,8.211,92.0,11204.3,4.711
301,3.718056,7.978,92.0,11532.0,1.394
302,3.732344,14.289,100.0,6998.4,3.331
303,3.735689,3.344,88.0,26312.3,114.444
304,3.743322,7.633,88.0,11528.4,3.063
305,3.752178,8.856,96.0,10840.7,14.145
306,3.772456,20.278,184.0,9074.0,18.831
307,3.776822,4.367,128.0,29313.0,3.261
308,3.785156,8.333,128.0,15360.0,3.608
309,3.794467,9.311,128.0,13747.0,3.948
310,3.802122,7.656,128.0,16719.9,3.821
311,3.810633,8.511,128.0,15039.2,3.263
312,3.818511,7.878,128.0,16248.2,3.405
313,3.826389,7.878,128.0,16248.2,4.030
314,3.836211,9.822,128.0,13031.7,3.845
315,3.844900,8.689,128.0,14731.5,3.139
316,3.851300,6.400,128.0,20000.0,3.962
317,3.868267,16.967,124.0,7308.4,3.390
318,3.876478,8.211,124.0,15101.5,3.664
