frame,time_s,dt_ms,dy_px,speed_px_s,quality
443,4.622078,7.611,120.0,15766.4,3.084
444,4.630289,8.211,136.0,16562.9,38.425
445,4.638500,8.211,120.0,14614.3,3.254
446,4.647433,8.933,120.0,13432.8,2.839
447,4.655400,7.967,132.0,16569.0,2.771
448,4.664167,8.767,12.0,1368.8,2.293
449,4.671622,7.456,16.0,2146.1,1.839
450,4.680444,8.822,28.0,3173.8,1.631
451,4.688767,8.322,8.0,961.3,1.539
452,4.697089,8.322,0.0,0.0,2.339
453,4.706089,9.000,0.0,0.0,9.479
454,4.716556,10.467,0.0,0.0,2.244
455,4.722200,5.644,0.0,0.0,1.510
456,4.729111,6.911,0.0,0.0,1.317
457,4.738889,9.778,-4.0,409.1,1.257
458,4.747011,8.122,0.0,0.0,1.103
459,4.756756,9.744,0.0,0.0,1.112
460,4.764144,7.389,-4.0,541.4,1.124
461,4.771722,7.578,0.0,0.0,1.204
462,4.780100,8.378,0.0,0.0,1.195
463,4.788744,8.644,-4.0,462.7,1.071
464,4.797389,8.644,0.0,0.0,1.067
465,4.805411,8.022,0.0,0.0,1.053
466,4.813689,8.278,-4.0,483.2,1.342
467,4.822200,8.511,-4.0,470.0,1.079
468,4.830122,7.922,-4.0,504.9,1.159
469,4.838500,8.378,-4.0,477.5,1.554
470,4.846878,8.378,0.0,0.0,1.021
471,4.855133,8.256,-4.0,484.5,1.117
472,4.863878,8.744,0.0,0.0,1.227
473,4.872622,8.744,-4.0,457.4,1.080
474,4.880433,7.811,0.0,0.0,1.605
475,4.888244,7.811,0.0,0.0,1.792
476,4.896756,8.511,0.0,0.0,2675.797
477,4.905111,8.356,188.0,22500.0,3.294
478,4.913789,8.678,140.0,16133.2,1.940
479,4.921756,7.967,128.0,16066.9,2.392
480,4.930111,8.356,128.0,15319.1,2.643
481,4.938367,8.256,128.0,15504.7,3.312
482,4.946622,8.256,128.0,15504.7,3.837
483,4.955067,8.444,128.0,15157.9,3.649
484,4.963511,8.444,128.0,15157.9,21.285
485,4.971956,8.444,128.0,15157.9,5.273
486,4.980678,8.722,128.0,14675.2,5.876
487,4.987589,6.911,128.0,18520.9,5.350
488,4.996656,9.067,0.0,0.0,11.690
489,5.004833,8.178,124.0,15163.0,18.955
490,5.015289,10.456,124.0,11859.7,4.364
491,5.021889,6.600,124.0,18787.9,21.078
492,5.029633,7.744,140.0,18077.5,20.639
493,5.038022,8.389,124.0,14781.5,24.026
494,5.045722,7.700,124.0,16103.9,22.728
495,5.055900,10.178,140.0,13755.5,2.597
496,5.063967,8.067,124.0,15371.9,2.688
497,5.071744,7.778,120.0,15428.6,1.022
498,5.079667,7.922,136.0,17166.9,31.864
499,5.088044,8.378,120.0,14323.6,3.747
500,5.096422,8.378,120.0,14323.6,18.196
501,5.104689,8.267,136.0,16451.6,2.498
502,5.112844,8.156,116.0,14223.4,1.266
503,5.121600,8.756,120.0,13705.6,1.028
504,5.130044,8.444,132.0,15631.6,2.953
505,5.138111,8.067,116.0,14380.2,21.653
506,5.146489,8.378,112.0,13368.7,3.251
507,5.154689,8.200,128.0,15609.8,45.136
508,5.162889,8.200,112.0,13658.5,28.730
509,5.171200,8.311,112.0,13475.9,36.461
510,5.180367,9.167,124.0,13527.3,2.894
511,5.188456,8.089,108.0,13351.6,2.922
512,5.196189,7.733,108.0,13965.5,13.091
513,5.204411,8.222,104.0,12648.6,1.010
514,5.212800,8.389,120.0,14304.6,1.053
515,5.221189,8.389,104.0,12397.4,26.183
516,5.229833,8.644,104.0,12030.8,3.048
517,5.237922,8.089,112.0,13846.2,2.912
518,5.248556,10.633,100.0,9404.4,2.621
519,5.254900,6.344,96.0,15131.3,1.019
520,5.263089,8.189,108.0,13188.6,1.041
521,5.271489,8.400,96.0,11428.6,3.149
522,5.279789,8.300,96.0,11566.3,25.385
523,5.288200,8.411,104.0,12364.6,18.180
524,5.296344,8.144,92.0,11296.0,5.521
525,5.304956,8.611,88.0,10219.4,1.071
526,5.312489,7.533,100.0,13274.3,2.281
527,5.321156,8.667,88.0,10153.8,42.088
528,5.329189,8.033,88.0,10954.4,2.387
529,5.339067,9.878,96.0,9718.8,8.492
530,5.346289,7.222,84.0,11630.8,3.790
531,5.354200,7.911,84.0,10618.0,3.505
532,5.362467,8.267,92.0,11129.0,84.912
533,5.371344,8.878,80.0,9011.3,3.535
534,5.379300,7.956,80.0,10055.9,3.240
535,5.387944,8.644,80.0,9254.5,2.348
536,5.395889,7.944,88.0,11076.9,1.218
537,5.404333,8.444,76.0,9000.0,175.705
538,5.412033,7.700,76.0,9870.1,3.098
539,5.420778,8.744,84.0,9606.1,2.901
540,5.429089,8.311,72.0,8663.1,104.580
541,5.439233,10.144,72.0,7097.5,120.222
542,5.446056,6.822,80.0,11726.4,3.291
543,5.453722,7.667,68.0,8869.6,3.280
544,5.461389,7.667,68.0,8869.6,178.303
545,5.469544,8.156,76.0,9318.8,122.867
546,5.477944,8.400,64.0,7619.0,3.133
547,5.486233,8.289,64.0,7721.2,1.130
548,5.494856,8.622,0.0,0.0,705.314
549,5.503078,8.222,132.0,16054.1,31.859
