frame,time_s,dt_ms,dy_px,speed_px_s,quality
185,2.866233,8.300,88.0,10602.4,3.318
186,2.874367,8.133,60.0,7377.0,4.260
187,2.882811,8.444,112.0,13263.2,3.734
188,2.891256,8.444,52.0,6157.9,3.685
189,2.898856,7.600,84.0,11052.6,3.672
190,2.913611,14.756,92.0,6234.9,111.938
191,2.916267,2.656,88.0,33138.1,3.939
192,2.923667,7.400,56.0,7567.6,1.037
193,2.932789,9.122,96.0,10523.8,3.581
194,2.941089,8.300,72.0,8674.7,272.542
195,2.949389,8.300,80.0,9638.6,1.026
196,2.957156,7.767,76.0,9785.4,4.046
197,2.965444,8.289,92.0,11099.2,4.143
198,2.974844,9.400,72.0,7659.6,66.275
199,2.983089,8.244,92.0,11159.0,118.004
200,2.989767,6.678,88.0,13178.0,3.311
201,2.998967,9.200,0.0,0.0,1838.211
202,3.007067,8.100,0.0,0.0,838.772
203,3.015389,8.322,80.0,9612.8,3.938
204,3.023978,8.589,80.0,9314.4,1.047
205,3.032311,8.333,80.0,9600.0,3.344
206,3.040644,8.333,88.0,10560.0,4.010
207,3.050378,9.733,80.0,8219.2,1.018
208,3.058233,7.856,76.0,9674.7,4.304
209,3.066822,8.589,88.0,10245.8,1.037
210,3.074244,7.422,76.0,10239.5,202.499
211,3.082300,8.056,76.0,9434.5,204.750
212,3.090633,8.333,84.0,10080.0,4.265
213,3.099756,9.122,72.0,7892.8,1.058
214,3.107589,7.833,72.0,9191.5,4.354
215,3.115178,7.589,80.0,10541.7,3.468
216,3.123944,8.767,72.0,8212.9,3.459
217,3.132467,8.522,72.0,8448.5,1.039
218,3.140456,7.989,76.0,9513.2,1.019
219,3.148833,8.378,68.0,8116.7,167.041
220,3.157211,8.378,68.0,8116.7,3.752
221,3.165378,8.167,72.0,8816.3,3.538
222,3.173867,8.489,64.0,7539.3,4.004
223,3.182178,8.311,64.0,7700.5,4.051
224,3.190489,8.311,68.0,8181.8,1.116
225,3.198600,8.111,60.0,7397.3,3.663
226,3.207000,8.400,60.0,7142.9,225.079
227,3.216156,9.156,60.0,6553.4,3.673
228,3.223367,7.211,64.0,8875.2,3.689
229,3.231844,8.478,56.0,6605.5,3.746
230,3.240211,8.367,56.0,6693.2,3.663
231,3.248578,8.367,60.0,7171.3,3.703
232,3.257878,9.300,52.0,5591.4,3.801
233,3.268533,10.656,52.0,4880.1,348.911
234,3.273056,4.522,56.0,12383.3,1.051
235,3.281344,8.289,48.0,5790.9,3.621
236,3.290767,9.422,48.0,5094.3,3.723
237,3.299244,8.478,52.0,6133.7,1.055
238,3.306922,7.678,48.0,6251.8,3.913
239,3.314600,7.678,44.0,5730.8,3.862
240,3.329133,14.533,52.0,3578.0,3.829
241,3.331622,2.489,44.0,17678.6,3.951
242,3.339700,8.078,44.0,5447.0,3.824
243,3.356789,17.089,116.0,6788.0,147.726
244,3.364844,8.056,80.0,9931.0,1.012
245,3.373122,8.278,92.0,11114.1,193.171
246,3.381400,8.278,72.0,8698.0,3.751
247,3.390567,9.167,76.0,8290.9,3.986
248,3.398133,7.567,92.0,12158.6,198.259
249,3.406433,8.300,72.0,8674.7,3.834
250,3.415811,9.378,76.0,8104.3,3.888
251,3.423244,7.433,92.0,12376.7,149.191
252,3.432656,9.411,72.0,7650.5,4.159
253,3.440300,7.644,76.0,9941.9,3.775
254,3.447944,7.644,92.0,12034.9,188.045
255,3.455589,7.644,88.0,11511.6,204.559
256,3.465167,9.578,56.0,5846.9,1.034
257,3.473022,7.856,84.0,10693.1,1.043
258,3.481700,8.678,92.0,10601.8,190.128
259,3.489667,7.967,72.0,9037.7,4.071
260,3.498267,8.600,92.0,10697.7,180.712
261,3.506311,8.044,72.0,8950.3,231.481
262,3.524078,17.767,0.0,0.0,4.099
263,3.532422,8.344,76.0,9107.9,183.466
264,3.540533,8.111,76.0,9369.9,4.138
265,3.548978,8.444,76.0,9000.0,4.026
266,3.557933,8.956,84.0,9379.7,4.073
267,3.565900,7.967,76.0,9539.7,247.524
268,3.575133,9.233,76.0,8231.0,249.654
269,3.583822,8.689,84.0,9667.5,202.551
