frame,time_s,dt_ms,dy_px,speed_px_s,quality
387,4.619611,8.389,44.0,5245.0,1.083
388,4.628544,8.933,44.0,4925.4,306.300
389,4.636611,8.067,48.0,5950.4,3.043
390,4.645233,8.622,44.0,5103.1,3.036
391,4.653578,8.344,44.0,5273.0,1.054
392,4.662189,8.611,44.0,5109.7,3.624
393,4.670189,8.000,40.0,5000.0,276.243
394,4.679244,9.056,40.0,4417.2,3.519
395,4.687433,8.189,44.0,5373.1,3.575
396,4.695422,7.989,36.0,4506.3,1.023
397,4.703022,7.600,36.0,4736.8,331.166
398,4.711478,8.456,36.0,4257.6,338.860
399,4.720133,8.656,40.0,4621.3,3.508
400,4.728411,8.278,32.0,3865.8,1.064
401,4.736689,8.278,36.0,4349.0,1.061
402,4.744967,8.278,36.0,4349.0,425.440
403,4.753467,8.500,32.0,3764.7,582.560
404,4.761456,7.989,32.0,4005.6,3.481
405,4.769767,8.311,36.0,4331.6,3.219
406,4.777933,8.167,32.0,3918.4,1.049
407,4.786644,8.711,28.0,3214.3,3.567
408,4.794967,8.322,32.0,3845.1,451.760
409,4.803667,8.700,28.0,3218.4,440.860
410,4.811633,7.967,28.0,3514.6,3.506
411,4.820033,8.400,32.0,3809.5,1.001
412,4.828433,8.400,24.0,2857.1,1.021
413,4.836344,7.911,24.0,3033.7,3.446
414,4.845478,9.133,28.0,3065.7,421.076
415,4.854256,8.778,24.0,2734.2,506.060
416,4.862178,7.922,24.0,3029.5,449.875
417,4.869667,7.489,24.0,3204.7,1.016
418,4.877922,8.256,24.0,2907.1,3.760
419,4.886800,8.878,20.0,2252.8,1.121
420,4.897900,11.100,24.0,2162.2,492.913
421,4.904622,6.722,24.0,3570.2,1.140
422,4.911056,6.433,20.0,3108.8,602.452
423,4.920900,9.844,20.0,2031.6,707.053
424,4.930067,9.167,24.0,2618.2,3.121
425,4.938600,8.533,20.0,2343.8,3.103
426,4.945667,7.067,20.0,2830.2,3.589
427,4.952144,6.478,20.0,3087.5,698.845
428,4.961022,8.878,20.0,2252.8,1.034
429,4.969667,8.644,16.0,1850.9,1.033
430,4.978044,8.378,20.0,2387.3,3.693
431,4.986089,8.044,16.0,1989.0,3.656
432,4.994433,8.344,16.0,1917.4,835.674
433,5.007478,13.044,20.0,1533.2,1.026
434,5.011300,3.822,16.0,4186.0,702.835
435,5.019778,8.478,16.0,1887.3,3.072
