frame,time_s,dt_ms,dy_px,speed_px_s,quality
251,3.051144,8.533,96.0,11250.0,4.308
252,3.059289,8.144,92.0,11296.0,2.153
253,3.067700,8.411,92.0,10937.9,7.621
254,3.076111,8.411,88.0,10462.4,1.972
255,3.084211,8.100,88.0,10864.2,7.813
256,3.092622,8.411,88.0,10462.4,14.960
257,3.100878,8.256,84.0,10175.0,1.487
258,3.109311,8.433,84.0,9960.5,15.726
259,3.117356,8.044,84.0,10442.0,2.374
260,3.125956,8.600,80.0,9302.3,4.362
261,3.134267,8.311,80.0,9625.7,23.233
262,3.142456,8.189,80.0,9769.3,2.528
263,3.150800,8.344,76.0,9107.9,3.519
264,3.159144,8.344,76.0,9107.9,34.916
265,3.167489,8.344,76.0,9107.9,2.325
266,3.175656,8.167,72.0,8816.3,4.035
267,3.184344,8.689,72.0,8286.4,26.417
268,3.194033,9.689,72.0,7431.2,2.665
269,3.202078,8.044,68.0,8453.0,1.007
270,3.210567,8.489,68.0,8010.5,248.032
271,3.218700,8.133,68.0,8360.7,3.453
272,3.226833,8.133,64.0,7868.9,1.060
273,3.235200,8.367,64.0,7649.4,3.103
274,3.243567,8.367,64.0,7649.4,3.170
275,3.252044,8.478,64.0,7549.1,4.053
276,3.259978,7.933,64.0,8067.2,1.033
277,3.268144,8.167,60.0,7346.9,219.427
278,3.276789,8.644,60.0,6940.9,3.230
279,3.284622,7.833,60.0,7659.6,4.128
280,3.293056,8.433,56.0,6640.3,4.037
281,3.301489,8.433,56.0,6640.3,260.642
282,3.309767,8.278,0.0,0.0,3103.947
283,3.318378,8.611,152.0,17651.6,1.175
284,3.327256,8.878,128.0,14418.0,3.671
285,3.334589,7.333,128.0,17454.5,3.516
286,3.343667,9.078,128.0,14100.4,3.527
287,3.352144,8.478,128.0,15098.3,3.299
288,3.359433,7.289,128.0,17561.0,3.094
289,3.368144,8.711,128.0,14693.9,3.754
290,3.383078,14.933,128.0,8571.4,3.409
291,3.385678,2.600,128.0,49230.8,3.161
292,3.392456,6.778,128.0,18885.2,3.708
293,3.401311,8.856,0.0,0.0,144.636
294,3.411289,9.978,260.0,26057.9,1.044
295,3.425656,14.367,88.0,6125.3,3.966
296,3.427589,1.933,124.0,64137.9,3.091
297,3.433511,5.922,124.0,20938.1,1.092
298,3.442733,9.222,120.0,13012.0,40.730
299,3.453889,11.156,116.0,10398.4,1.181
300,3.459844,5.956,116.0,19477.6,3.370
301,3.467967,8.122,116.0,14281.8,1.065
302,3.476400,8.433,112.0,13280.6,84.610
303,3.484833,8.433,108.0,12806.3,1.063
304,3.493156,8.322,108.0,12977.3,25.077
305,3.501933,8.778,108.0,12303.8,1.087
306,3.510156,8.222,104.0,12648.6,27.001
307,3.517956,7.800,104.0,13333.3,3.201
308,3.526589,8.633,100.0,11583.0,15.513
309,3.534733,8.144,100.0,12278.3,3.237
310,3.543600,8.867,96.0,10827.1,3.334
311,3.551167,7.567,96.0,12687.2,29.971
312,3.560000,8.833,92.0,10415.1,4.410
313,3.566678,6.678,92.0,13777.0,30.962
314,3.574878,8.200,92.0,11219.5,3.008
315,3.583411,8.533,88.0,10312.5,3.173
316,3.592422,9.011,88.0,9765.7,2.969
317,3.601122,8.700,84.0,9655.2,1.069
318,3.609956,8.833,84.0,9509.4,3.557
319,3.617889,7.933,84.0,10588.2,1.135
320,3.626289,8.400,80.0,9523.8,1.113
321,3.634689,8.400,80.0,9523.8,173.216
322,3.642789,8.100,80.0,9876.5,3.246
323,3.651300,8.511,76.0,8929.5,3.391
324,3.660400,9.100,76.0,8351.6,153.821
325,3.668456,8.056,76.0,9434.5,1.060
326,3.675778,7.322,72.0,9833.1,1.055
327,3.683333,7.556,72.0,9529.4,163.932
328,3.691278,7.944,72.0,9062.9,1.034
329,3.700789,9.511,68.0,7149.5,1.044
330,3.709467,8.678,68.0,7836.1,177.270
331,3.717044,7.578,68.0,8973.6,3.403
332,3.725867,8.822,64.0,7254.4,1.066
333,3.734244,8.378,-88.0,10504.0,1.198
334,3.743222,8.978,28.0,3118.8,1.391
335,3.750744,7.522,8.0,1063.5,1.622
336,3.758900,8.156,0.0,0.0,667.693
337,3.767611,8.711,192.0,22040.8,1.364
338,3.775944,8.333,152.0,18240.0,5.430
339,3.784078,8.133,120.0,14754.1,1.859
340,3.792600,8.522,152.0,17835.7,1.051
341,3.800878,8.278,120.0,14496.6,1.715
342,3.809156,8.278,128.0,15463.1,2.235
343,3.818222,9.067,152.0,16764.7,3.409
344,3.825967,7.744,120.0,15495.0,1.662
345,3.833711,7.744,152.0,19627.0,1.267
346,3.842167,8.456,120.0,14191.9,1.829
347,3.850433,8.267,128.0,15483.9,2.460
